"Year","Gross","Net","Conventional.Accounting","Economic.Sector","Sector","Category","Sub.Category.1","Sub.Category.2","Sub.Category.3","Gas","MT.CO2e.AR5.20.yr","MT.CO2e.AR4.100.yr","Average_Fahrenheit_Temperature"
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Kerosene","CO2",166866,166866,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Kerosene","CH4",2021,674,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Road","Gasoline","N2O",252779,253737,54.7
2017,"No","No","No","Excluded","Energy","Imported Fossil Fuels","Transportation","Bunker (Vessel)","Distillate Fuel","CO2",50883,50883,54.7
2017,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Manure Management","Not Applicable","Not Applicable","N2O",342074,343370,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Flooded Land","Land Converted to Flooded Land","Not Applicable","CH4",1007,336,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Distillate Fuel","CH4",0,0,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Distillate Fuel","N2O",0,0,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Road","CNG","CO2",60551,60551,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Coal","CO2",0,0,54.7
2017,"Yes","Yes","Yes","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","N2O",30916,31034,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Distillate Fuel","CO2",3385114,3385114,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Coal","N2O",0,0,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","LPG","N2O",0,0,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Aviation","Aviation Gasoline","N2O",99,99,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Railroad","Distillate Fuel","CO2",347160,347160,54.7
2017,"Yes","Yes","Yes","Industry","IPPU","Metals","Ferroalloys","Not Applicable","Not Applicable","CO2",181860,181860,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Residual Fuel","N2O",94,94,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Asphalt and Road Oil","CO2",0,0,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Lubricants (Transportation)","N2O",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Distillate Fuel","CO2",114626,114626,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Distillate Fuel","N2O",111,111,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Distillate Fuel","CO2",25975,25975,54.7
2017,"Yes","Yes","Yes","Waste","Waste","Wastewater","Septic Systems","Not Applicable","Not Applicable","N2O",91230,91575,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Natural Gas","CO2",973963,973963,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","CO2",103027,103027,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Residual Fuel","CO2",39829,39829,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Kerosene","CO2",24290,24290,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Public Nonhighway","Gasoline","CO2",8439,8439,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Forest Fire","Not Applicable","N2O",0,0,54.7
2017,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Military","Residual Fuel","Biogenic CO2",0,0,54.7
2017,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Vessel)","Distillate Fuel","CO2",249748,249748,54.7
2017,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Vessel)","Distillate Fuel","CH4",13813,4604,54.7
2017,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Vessel)","Distillate Fuel","N2O",1167,1172,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Forest Converted to Other Land","Not Applicable","CO2",260000,260000,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","N2O",4,4,54.7
2017,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Vessel)","Residual Fuel","CH4",8489,2830,54.7
2017,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Vessel)","Residual Fuel","N2O",7746,7775,54.7
2017,"Yes","Yes","Yes","Buildings","IPPU","Product Use","ODS Substitutes","Building HVAC","Not Applicable","HFCs",3608808,1619706,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Distillate Fuel","N2O",13969,14022,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Distillate Fuel","CH4",2019,673,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Distillate Fuel","N2O",1269,1274,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Other","Diesel","CH4",2058,686,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Other","Diesel","N2O",6020,6043,54.7
2017,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Other","Diesel","Biogenic CO2",10274,10274,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Residual Fuel","CO2",21049,21049,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Coal","CH4",0,0,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Distillate Fuel","CH4",466010,155337,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","CH4",1976,659,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","N2O",3212,3224,54.7
2017,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","Biogenic CO2",4810,4810,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Residual Fuel","CH4",16714,5571,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Lubricants","N2O",0,0,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Distillate Fuel","N2O",3327,3340,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","N2O",441,443,54.7
2017,"Yes","Yes","Yes","Electricity","Energy","Electricity Transmission","Electricity Transmission","Not Applicable","Not Applicable","SF6",159530,214227,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Coal","CO2",9947,9947,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","CO2",369,369,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Kerosene","CO2",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","CO2",32385,32385,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Residual Fuel","CH4",192,64,54.7
2017,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Animal Feeding","Not Applicable","Not Applicable","CH4",13705822,4568607,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","CH4",92,31,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","N2O",150,150,54.7
2017,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","Biogenic CO2",224,224,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Lawn and Garden","Gasoline","CO2",998352,998352,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Wetland Remaining Wetland  (palustrine)","Not Applicable","CO2",-1219522,-1219522,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Direct Electricity Imports","Not Applicable","Coal","CO2",0,0,54.7
2017,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Lawn and Garden","Gasoline","Biogenic CO2",73841,73841,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Marine/Boating","Gasoline","CO2",756010,756010,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Marine/Boating","Gasoline","CH4",17881,5960,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Marine/Boating","Gasoline","N2O",142,142,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Wood","CH4",49203,16401,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Wood","N2O",20618,20696,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Recreational Vehicle","Gasoline","CH4",13504,4501,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Recreational Vehicle","Gasoline","N2O",22085,22169,54.7
2017,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Recreational Vehicle","Gasoline","Biogenic CO2",32511,32511,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Transportation","Nonroad - Pipelines","Natural Gas","CO2",1364339,1364339,54.7
2017,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Aircraft)","Jet Fuel","CO2",13975415,13975415,54.7
2017,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Aircraft)","Jet Fuel","CH4",0,0,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fugitive Emissions","Oil and Gas Systems","Not Applicable","All","N2O",102,102,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","CO2",3810903,3810903,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","CH4",6636,2212,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","N2O",14065,14119,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Coal - Other","CH4",0,0,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Industrial/Commercial","Gasoline","CO2",854135,854135,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","CO2",2833327,2833327,54.7
2017,"Yes","Yes","Yes","Buildings","IPPU","Product Use","ODS Substitutes","Building Refrigeration","Not Applicable","HFCs",5106543,2897329,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Miscellaneous Petroleum Products","N2O",126,127,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Natural Gas","N2O",279,280,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Petroleum Coke","N2O",0,0,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","CO2",12285,12285,54.7
2017,"Yes","Yes","Yes","Waste","Waste","Solid Waste Management","In-State Solid Waste Disposal","Not Applicable","Not Applicable","CH4",20256079,6752026,54.7
2017,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Manure Management","Not Applicable","Not Applicable","CH4",5501039,1833680,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Petroleum Coke","CO2",0,0,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Residual Fuel","CO2",47409,47409,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Coal","CH4",210169,70056,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Distillate Fuel","CH4",15486,5162,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Wetland Remaining Wetland (estuarine)","Not Applicable","CO2",-84759,-84759,54.7
2017,"Yes","Yes","Yes","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","CH4",74481,24827,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Residual Fuel","CH4",37645,12548,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","CNG","CH4",37484,12495,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Gasoline","N2O",59089,59312,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Natural Gas","N2O",14491,14546,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Natural Gas","CH4",0,0,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Cropland","Land Converted to Cropland","Not Applicable","CO2",1288760,1288760,54.7
2017,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Petroleum Coke","CO2",0,0,54.7
2017,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","CNG","Biogenic CO2",0,0,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Aviation Gasoline","CO2",4208,4208,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Jet Fuel","CO2",1059925,1059925,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Residual Fuel","CH4",0,0,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Kerosene","CH4",20999,7000,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","LPG","CH4",226051,75350,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Jet Fuel","N2O",4943,4962,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","CO2",70730,70730,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","CH4",47792,15931,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","N2O",341,342,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Aggregated Sources","Harvested Wood Products","Not Applicable","Not Applicable","CO2",-1562658,-1562658,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","LPG","N2O",1702,1708,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Distillate Fuel","CH4",74076,24692,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Residual Fuel","CO2",0,0,54.7
2017,"Yes","Yes","Yes","Industry","IPPU","Minerals","Soda Ash","Not Applicable","Not Applicable","CO2",122778,122778,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Wetland Converted to Water","Not Applicable","CO2",0,0,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Kerosene","CO2",1864,1864,54.7
2017,"Yes","Yes","No","Waste","Waste","Solid Waste Management","Out-of-State Solid Waste Disposal","Not Applicable","Not Applicable","CH4",15067921,5022640,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","LPG","CH4",9698,3233,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","LPG","N2O",610,612,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Distillate Fuel","N2O",553,555,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","CO2",65027,65027,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Kerosene","CH4",1612,537,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Land Converted to Wetland","Not Applicable","CO2",490000,490000,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Wood","N2O",31868,31988,54.7
2017,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","PFCs",46836,63626,54.7
2017,"No","No","No","Excluded","Energy","Imported Fossil Fuels","Transportation","Bunker (Aircraft)","Jet Fuel","CO2",2061233,2061233,54.7
2017,"No","No","No","Excluded","Energy","Imported Fossil Fuels","Transportation","Bunker (Aircraft)","Jet Fuel","CH4",1781926,593975,54.7
2017,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Kerosene","N2O",9,9,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Aviation","Jet Fuel","CO2",7186423,7186423,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Grassland","Grassland Remaining Grassland","Not Applicable","CO2",-53516,-53516,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Distillate Fuel","N2O",7634,7663,54.7
2017,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Other","Distillate Fuel","Biogenic CO2",0,0,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Industrial/Commercial","Gasoline","CO2",241159,241159,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Industrial/Commercial","Gasoline","CH4",130822,43607,54.7
2017,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Railroad","Distillate Fuel","Biogenic CO2",15130,15130,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants (Transportation)","CO2",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","CO2",0,0,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Construction","Gasoline","CH4",9960,3320,54.7
2017,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Construction","Gasoline","N2O",83,83,54.7
2017,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Construction","Gasoline","Biogenic CO2",0,0,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Residual Fuel","CO2",0,0,54.7
2017,"Yes","Yes","Yes","Agriculture","AFOLU","Soil Management","Urea Application","Not Applicable","Not Applicable","CO2",49488,49488,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","CO2",0,0,54.7
2017,"Yes","Yes","Yes","Buildings","IPPU","Product Use","ODS Substitutes","Other","Not Applicable","HFCs",7266934,2317632,54.7
2017,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Wood","N2O",5841,5864,54.7
2017,"Yes","No","No","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Wood","Biogenic CO2",540780,540780,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Asphalt and Road Oil","CO2",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Kerosene","CH4",3030,1010,54.7
2017,"Yes","Yes","Yes","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","CO2",1518647,1518647,54.7
2017,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","N2O",17044,17108,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants (Transportation)","CH4",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","CH4",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Natural Gas","CH4",2641239,880413,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","CH4",80133,26711,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Special Naphthas","CH4",22263,7421,54.7
2017,"Yes","Yes","No","Waste","Waste","Waste Combustion","Out-of-State Waste Combustion","Not Applicable","Not Applicable","CO2",491170,491170,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","CH4",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Asphalt and Road Oil","N2O",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","N2O",266,267,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants","N2O",167,168,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants (Transportation)","N2O",181,182,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Grassland","Land Converted to Grassland","Not Applicable","CO2",-216042,-216042,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants","N2O",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants (Transportation)","N2O",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","N2O",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Natural Gas","N2O",2940,2951,54.7
2017,"Yes","Yes","Yes","Agriculture","AFOLU","Soil Management","Liming","Not Applicable","Not Applicable","CO2",118520,118520,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","N2O",0,0,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Asphalt and Road Oil","CO2",355220,355220,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Natural Gas","CO2",241012,241012,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Petroleum Coke","CO2",0,0,54.7
2017,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Residual Fuel","CO2",243,243,54.7
2017,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","N2O",1476,1482,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Urban Trees","Not Applicable","CO2",-4086309,-4086309,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants","CO2",55426,55426,54.7
2017,"Yes","Yes","Yes","Transportation","IPPU","Product Use","ODS Substitutes","Transportation HVAC","Not Applicable","HFCs",3625760,1272008,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Petroleum Coke","CO2",856963,856963,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Petroleum Coke","CH4",2231,744,54.7
2017,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Petroleum Coke","N2O",1402,1408,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Petroleum Coke","CO2",0,0,54.7
2017,"Yes","No","No","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","biogenic CO2",996385,996385,54.7
2017,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","HFCs",796,914,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Waxes","CO2",2086,2086,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Asphalt and Road Oil","CH4",346191,115397,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Coal","CH4",112864,37621,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","CH4",498,166,54.7
2017,"No","Yes","Yes","Net Emissions","AFOLU","Land","Cropland","Cropland Remaining Cropland","Not Applicable","CO2",-825442,-825442,54.7
2017,"Yes","No","No","Waste","Waste","Waste Combustion","Out-of-State Waste Combustion","Not Applicable","Not Applicable","biogenic CO2",85048,85048,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants","CH4",30875,10292,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants (Transportation)","CH4",47904,15968,54.7
2017,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Miscellaneous Petroleum Products","CH4",20396,6799,54.7
